1740241761
First ind
0	0.8828125	0.010942901	3.373137991340928	3.8328278223654184	0.7611349763349031	1.8705452362258705	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
1	0.90625	0.039109513	3.130451812981008	4.437654690043403	0.8101202259790307	1.9141502521741423	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
2	0.8671875	0.009464311	3.0735403765981775	3.897137835124804	0.7158668929024472	1.80652735572434	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
3	0.90625	0.024857905	3.3504331986449776	3.967923550360829	0.8132624333238891	1.9574028477492502	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
4	0.8515625	0.038544215	2.960463210275276	4.595156448517325	0.6973016222791595	1.794874826172845	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
5	0.9453125	0.052516803	2.9830903446497667	4.820679206276049	0.883339313724485	2.0404815544187676	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
6	0.84375	0.02480587	3.432970529663514	3.626479164838715	0.6946923093073548	1.7545790296416404	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
7	0.8984375	0.0081135165	3.5689532162955686	3.507416198457664	0.7870220788990139	1.945285995843634	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
8	0.875	-0.0032851445	3.2379533973314096	3.593671973789849	0.7272990048313168	1.832311442693165	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
9	0.8515625	0.0035935403	3.191502949426723	3.902155992327858	0.7074524677838018	1.782342084140329	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
10	0.890625	0.0125590265	3.256621691932388	3.5884951166832795	0.7642771174602561	1.8975630009590614	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
11	0.8828125	0.024952715	3.244434841339558	4.256648355514277	0.7634154221544949	1.873639657671113	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
12	0.8984375	0.04241238	2.8595128303571165	4.843545966775053	0.7830292717004749	1.9120533430123101	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
13	0.8671875	0.018804971	3.0655348669529605	4.329364800235017	0.7206615620255573	1.8346133383605707	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
14	0.890625	0.016109154	3.357096050692088	3.8903506059947426	0.7712505030942789	1.91699729341512	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
15	0.8984375	0.030407801	2.890222160841217	4.572277103903793	0.7880609602447931	1.9061753927702754	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
16	0.859375	-0.0036110454	3.3049810473795262	3.405925667118648	0.7027759961216353	1.8145542127874854	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
17	0.8671875	0.01660127	3.3020364998541787	3.7806861659233673	0.718478967461712	1.8544857045229306	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
18	0.8828125	0.030663785	2.968443899646977	4.522692069265654	0.7466160740970155	1.914266136348958	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
19	0.8828125	0.03673213	3.2100941259414837	4.304287641370977	0.7535189057792053	1.8966399216048682	[5, 7, 2, 1, 3, 1, 1, 1, 0, 2, 6]
